StationId,PM2.5,PM10,NO,NO2,NOx,SO2
DL020,24.83,84.12,10.94,19.63,19.35,11.83
DL020,45.58,159.27,16.25,26.31,27.23,11.62
DL020,46.33,153.69,15.21,24.49,25.37,11.49
DL020,31.6,116.17,7.49,22.62,17.84,10.13
DL020,60.96,189.21,9.19,28.03,22.39,11.57
DL020,80.54,220.83,17.42,30.49,30.49,11.6
DL020,44.98,121.25,16.89,24.82,26.96,11.69
DL020,46.38,116.48,8.49,19.11,17.09,11.55
DL020,79.65,177.81,10.88,18.22,18.56,11.17
DL020,88.04,203.67,14.43,27.05,26.14,10.8
DL020,39.8,111.03,9.11,22.49,19.38,10.11
DL020,38.4,128.0,19.54,22.77,28.04,11.93
DL020,34.29,124.94,19.4,23.44,28.26,10.36
DL020,36.77,112.9,8.24,16.2,15.34,10.94
DL020,74.44,192.92,8.08,16.67,15.46,10.87
DL020,73.38,203.77,17.59,18.42,24.13,10.96
DL020,90.6,242.62,10.99,27.34,23.55,10.42
DL020,64.81,174.73,8.57,28.6,22.19,10.32
DL020,35.56,115.35,8.52,21.49,18.38,10.7
DL020,26.6,97.41,6.43,16.47,14.01,10.63
DL020,38.99,93.33,7.63,19.5,16.59,11.13
DL020,68.54,187.17,15.49,20.22,23.37,10.11
DL020,57.52,153.39,9.24,24.05,20.29,11.06
DL020,41.65,134.72,7.58,25.33,19.64,12.59
DL020,19.68,76.79,6.56,16.79,14.3,9.07
DL020,36.23,118.51,13.3,22.79,22.99,10.56
DL020,47.29,158.29,16.2,22.21,25.01,9.74
DL020,26.12,83.33,17.7,23.17,26.83,10.22
DL020,38.27,113.81,10.47,22.41,20.46,11.34
DL020,37.19,123.15,12.02,24.69,22.89,10.06
DL020,32.19,105.83,10.63,23.21,21.01,10.38
DL020,22.54,85.85,10.3,20.47,19.28,9.94
DL020,13.12,68.33,11.57,24.96,22.72,9.7
DL020,24.46,85.4,20.08,42.0,38.71,8.5
DL020,17.17,58.96,7.09,19.49,16.13,6.52
DL020,29.92,91.92,11.09,25.94,22.84,6.79
DL020,32.15,107.77,13.74,27.11,25.63,7.98
DL020,39.43,114.14,16.86,22.3,25.58,5.53
DL020,66.48,257.12,37.84,23.84,43.56,6.47
DL020,40.28,110.28,10.42,20.91,19.62,5.25
DL020,46.76,176.64,5.38,18.06,14.01,7.07
DL020,70.3,189.83,6.74,18.18,15.16,7.63
DL020,60.06,201.57,4.23,14.99,11.43,9.2
DL020,46.55,141.53,5.53,17.08,13.61,5.86
DL020,89.89,276.46,36.14,32.86,46.98,8.18
DL020,133.52,307.33,11.83,31.41,26.36,7.43
DL020,109.54,264.79,24.6,27.15,34.45,9.31
DL020,127.15,327.41,11.97,26.91,24.06,7.67
DL020,155.71,316.65,21.31,27.73,32.09,8.39
DL020,127.54,324.75,28.34,32.0,40.15,7.96
DL020,155.6,423.54,56.9,47.14,71.37,12.25
DL020,179.4,395.81,59.1,47.29,73.3,10.61
DL020,130.47,281.21,17.81,47.15,39.59,8.38
DL020,89.25,195.92,10.84,32.81,26.27,10.19
DL020,95.38,212.25,15.09,31.78,29.21,9.46
DL020,123.54,245.88,16.58,29.46,29.18,7.72
DL020,134.94,305.38,20.24,29.11,31.98,7.9
DL020,123.08,329.59,20.29,30.35,32.73,10.14
DL020,153.17,427.41,47.33,29.96,54.52,8.72
DL020,244.19,632.25,83.83,40.84,91.49,9.75
DL020,155.39,436.71,35.54,39.88,51.04,8.86
DL020,178.75,426.92,64.64,36.95,72.39,9.42
DL020,207.46,370.79,27.44,30.52,38.42,8.17
DL020,240.48,344.83,12.95,30.35,26.73,8.63
DL020,294.69,432.38,28.62,35.52,42.21,9.82
DL020,299.57,530.72,80.24,34.41,80.9,10.27
DL020,376.98,588.76,90.27,39.77,94.61,12.36
DL020,444.83,653.98,44.0,43.13,58.87,14.11
DL020,360.27,521.44,21.58,30.5,33.82,16.92
DL020,659.21,733.08,12.0,31.62,26.61,8.76
DL020,274.15,397.19,21.21,26.96,31.62,8.57
DL020,204.94,354.54,17.53,29.54,30.03,9.13
DL020,120.17,244.33,33.22,38.89,47.83,8.58
DL020,191.25,300.06,20.11,40.59,37.99,8.71
DL020,161.67,262.54,22.84,29.87,34.52,8.54
DL020,177.33,308.67,13.44,25.02,24.22,6.66
DL020,228.96,343.29,14.38,28.8,27.16,6.95
DL020,298.54,421.52,20.68,35.06,35.61,9.07
DL020,488.35,659.44,13.3,39.36,31.75,12.03
DL020,475.83,621.6,15.57,41.28,34.58,13.34
DL020,404.61,566.83,32.94,44.55,50.54,14.06
DL020,567.85,656.59,11.0,35.65,27.94,13.74
DL020,248.25,378.2,8.17,25.15,19.99,13.57
DL020,121.2,201.48,11.73,20.55,20.49,11.8
DL020,133.84,227.05,18.8,27.0,29.7,13.33
DL020,148.41,283.71,48.02,36.34,58.48,12.63
DL020,203.96,351.56,52.58,38.99,63.57,12.54
DL020,256.67,447.79,60.48,49.71,75.74,11.45
DL020,247.08,417.48,68.93,43.23,79.19,12.43
DL020,168.71,271.98,16.72,30.96,30.07,12.41
DL020,138.84,208.36,8.86,23.71,19.83,13.4
DL020,167.77,311.67,28.82,33.84,41.5,13.68
DL020,121.31,258.96,29.03,39.2,44.52,12.24
DL020,70.52,130.38,12.05,29.85,25.7,12.54
DL020,31.17,56.0,12.28,24.63,23.14,12.33
DL020,62.42,112.75,18.09,26.38,28.82,12.13
DL020,133.5,220.15,22.96,28.54,33.89,11.56
DL020,175.69,265.73,32.21,30.61,42.5,14.93
DL020,184.52,316.73,40.09,33.6,50.53,13.14
DL020,179.9,362.77,40.09,37.09,52.42,12.37
DL020,192.15,330.54,54.91,37.95,64.84,13.81
DL020,298.46,472.46,95.94,41.03,100.01,15.43
DL020,292.5,406.48,44.0,39.08,56.66,14.17
DL020,295.15,428.04,42.95,40.26,56.41,13.66
DL020,265.15,368.33,63.91,36.26,71.34,14.52
DL020,238.75,355.15,49.11,36.94,59.7,13.45
DL020,301.69,448.19,56.73,38.36,66.62,14.22
DL020,417.06,632.57,132.33,56.38,138.32,15.78
DL020,358.23,513.25,59.72,46.37,73.29,12.3
DL020,102.31,124.67,16.52,28.73,28.75,11.47
DL020,101.23,155.44,30.19,29.85,40.48,11.56
DL020,108.63,156.58,23.28,25.64,32.57,11.39
DL020,111.36,140.15,13.61,23.55,23.64,12.43
DL020,143.7,163.58,17.88,24.68,27.71,11.98
DL020,174.77,268.69,26.5,28.34,36.65,12.49
DL020,326.9,463.15,61.58,35.34,68.96,13.69
DL020,321.31,438.67,29.42,34.55,42.36,13.44
DL020,256.73,349.71,21.09,27.93,32.02,10.99
DL020,158.23,199.62,15.88,23.68,25.53,12.16
DL020,180.73,253.85,20.39,24.23,29.53,10.8
DL020,310.23,452.33,48.71,32.57,57.04,11.44
DL020,186.6,285.4,20.37,24.08,29.4,11.49
DL020,240.48,363.4,18.62,25.58,28.77,12.97
DL020,272.19,405.69,29.02,27.86,38.48,12.96
DL020,271.73,405.52,68.89,29.08,71.63,13.77
DL020,318.44,471.9,21.09,35.28,35.95,12.17
DL020,377.17,520.67,58.24,38.32,67.83,13.11
DL020,295.28,436.74,40.58,37.67,52.5,11.8
DL020,476.56,535.16,104.54,40.45,105.96,15.25
DL020,358.62,505.06,87.94,43.01,94.54,17.85
DL020,218.26,326.2,55.83,41.74,67.71,12.62
DL020,266.9,401.57,80.33,38.49,85.93,12.47
DL020,193.73,273.75,32.97,34.66,45.28,11.5
DL020,186.46,269.56,28.47,35.43,42.06,11.95
DL020,145.23,214.73,33.49,47.27,52.44,13.41
DL020,116.97,139.45,24.49,39.03,40.73,13.29
DL020,100.45,135.38,12.14,27.13,24.33,15.47
DL020,153.11,225.43,15.67,37.71,32.82,22.56
DL020,212.25,272.02,31.23,48.41,51.25,19.47
DL020,245.73,403.69,89.72,48.71,99.05,16.63
DL020,225.82,362.2,52.98,56.14,73.05,14.34
DL020,97.67,128.68,11.36,30.13,25.27,14.05
DL020,145.1,219.1,17.96,36.09,33.79,14.66
DL020,136.06,178.19,13.18,33.88,28.75,14.31
DL020,129.81,172.02,14.39,29.28,27.32,18.02
DL020,134.85,198.23,21.68,37.2,37.46,9.43
DL020,137.72,197.06,15.8,29.35,28.49,9.53
DL020,180.65,279.69,22.62,34.48,36.78,8.98
DL020,361.42,524.92,80.35,51.65,93.07,9.09
DL020,214.44,310.96,40.7,40.29,54.62,8.67
DL020,88.15,173.94,9.76,32.49,25.23,5.35
DL020,103.1,211.52,27.15,42.22,44.58,5.81
DL020,167.02,307.02,73.26,50.53,86.6,4.56
DL020,225.75,370.08,63.46,47.68,77.11,6.44
DL020,228.56,379.35,96.87,69.11,116.13,6.07
DL020,111.85,151.23,16.15,53.36,41.45,2.99
DL020,91.88,133.28,27.96,26.25,36.74,8.01
DL020,139.32,212.66,17.17,25.24,27.42,12.3
DL020,141.73,242.17,37.21,39.7,52.47,12.32
DL020,137.26,253.89,20.35,41.94,38.88,7.42
DL020,166.99,248.2,38.27,44.68,54.96,7.8
DL020,173.29,323.6,71.94,55.02,87.95,8.99
DL020,243.31,483.04,108.19,70.22,125.53,10.22
DL020,189.42,368.27,93.67,55.27,105.69,16.51
DL020,159.31,284.25,59.52,52.87,76.63,11.7
DL020,187.62,347.9,75.63,53.92,89.52,13.84
DL020,199.96,308.19,71.5,48.88,84.36,25.33
DL020,205.01,300.75,70.92,52.07,85.61,31.73
DL020,217.06,353.26,85.58,58.6,100.92,23.05
DL020,254.6,405.74,90.0,66.65,108.86,24.86
DL020,219.45,399.84,88.62,57.44,102.85,28.15
DL020,112.62,233.04,57.07,50.92,73.61,19.43
DL020,92.39,236.14,41.66,42.58,56.63,10.81
DL020,91.5,217.25,38.4,46.29,55.94,14.39
DL020,168.31,288.19,69.05,55.52,85.82,45.93
DL020,219.96,395.27,88.7,59.6,104.04,50.14
DL020,191.04,342.12,75.2,59.54,93.01,59.02
DL020,171.2,271.0,119.47,58.2,128.26,34.85
DL020,101.04,267.13,14.18,47.74,36.28,8.26
DL020,68.92,100.83,11.33,30.01,24.38,9.96
DL020,86.2,171.0,10.52,29.97,24.53,16.79
DL020,130.71,193.1,11.22,23.86,21.83,15.02
DL020,96.06,189.93,19.02,25.5,29.07,23.41
DL020,202.88,321.46,23.94,26.88,33.8,52.28
DL020,186.17,357.4,31.3,29.82,41.36,27.42
DL020,114.4,238.98,14.2,27.8,26.36,10.14
DL020,86.19,188.58,4.96,26.31,18.04,11.57
DL020,58.77,120.57,11.68,54.96,38.75,6.38
DL020,42.29,89.45,12.04,50.54,36.64,11.9
DL020,117.22,239.25,52.51,49.82,68.98,18.56
DL020,57.0,237.44,4.65,30.43,18.62,15.17
DL020,66.79,219.5,3.84,34.36,20.95,13.86
DL020,34.08,115.42,5.45,43.18,27.33,10.96
DL020,23.64,52.95,11.87,42.15,32.11,10.14
DL020,49.04,96.65,10.5,33.21,26.23,11.35
DL020,93.48,153.87,40.9,33.0,50.91,14.72
DL020,79.52,159.06,11.44,26.84,23.6,15.39
DL020,101.27,179.62,12.43,30.78,26.51,13.35
DL020,59.92,124.48,7.9,37.09,26.17,11.07
DL020,60.54,191.6,21.49,45.13,41.54,11.8
DL020,92.52,308.0,31.7,46.26,50.34,18.44
DL020,45.25,112.92,14.36,39.57,32.76,12.99
DL020,103.0,181.46,23.16,38.84,39.54,19.51
DL020,103.69,210.15,9.24,31.91,24.51,29.84
DL020,110.08,221.81,8.2,33.68,24.59,30.61
DL020,110.84,232.69,8.08,32.01,23.56,38.16
DL020,140.93,296.38,48.97,43.78,63.19,30.84
DL020,91.76,225.81,21.49,56.79,47.68,18.51
DL020,114.35,279.39,26.11,42.97,44.19,38.26
DL020,92.65,154.57,9.09,31.36,24.13,22.15
DL020,61.55,103.95,6.87,24.23,18.48,19.36
DL020,52.31,100.6,6.47,26.24,19.24,16.48
DL020,46.19,77.6,9.84,17.69,17.43,9.77
DL020,78.08,104.96,5.95,12.78,11.66,15.88
DL020,31.47,47.65,5.81,12.95,11.7,11.03
DL020,24.8,37.34,7.71,12.01,12.68,9.76
DL020,47.4,77.4,6.05,11.27,10.93,11.05
DL020,64.42,90.77,5.76,12.84,11.54,14.35
DL020,55.77,82.25,5.93,14.42,12.5,16.47
DL020,50.12,82.9,6.43,14.48,12.95,16.77
DL020,39.52,76.96,5.0,11.74,10.33,12.01
DL020,64.96,104.92,5.64,15.2,12.68,18.56
DL020,72.96,113.75,5.51,16.61,13.33,17.45
DL020,82.25,127.77,6.09,20.33,15.79,20.76
DL020,75.48,132.29,6.14,19.47,15.36,15.16
DL020,56.81,128.38,5.84,15.21,12.86,18.5
DL020,40.21,99.52,5.35,13.37,11.48,15.76
DL020,64.24,118.22,5.88,21.07,16.0,21.59
DL020,85.55,153.66,7.7,24.35,19.25,20.5
DL020,65.61,156.58,8.77,24.36,20.1,16.04
DL020,66.01,140.12,5.4,18.45,14.22,26.03
DL020,86.9,187.28,6.08,23.79,17.62,30.43
DL020,105.58,218.79,6.33,28.56,20.36,33.54
DL020,66.75,211.98,6.75,27.24,20.0,16.17
DL020,82.38,237.24,7.02,25.53,19.29,25.99
DL020,28.53,119.9,5.65,20.07,15.27,13.37
DL020,26.1,100.38,5.56,20.19,15.27,13.81
DL020,46.55,76.99,6.11,19.08,15.14,11.18
DL020,78.64,164.27,10.19,29.15,23.98,11.06
DL020,38.0,99.0,7.5,43.25,28.9,28.85
DL020,61.27,162.41,5.2,24.88,17.4,16.01
DL020,59.23,151.69,7.4,31.68,22.86,17.31
DL020,69.25,153.67,9.81,31.4,24.67,12.88
DL020,19.73,92.48,5.64,22.3,16.46,9.95
DL020,30.81,102.17,6.57,20.97,16.52,11.48
DL020,25.17,39.39,5.82,18.04,14.33,11.37
DL020,44.98,76.52,4.32,22.75,15.64,35.29
DL020,56.71,109.9,4.24,23.7,16.05,36.36
DL020,46.5,128.83,4.5,23.48,16.15,21.66
DL020,64.06,159.15,4.59,20.63,14.38,14.59
DL020,31.46,109.25,3.28,20.69,13.68,10.32
DL020,28.54,88.21,4.2,21.35,14.79,9.71
DL020,27.96,54.58,4.86,22.06,15.69,12.79
DL020,63.6,130.75,6.76,27.81,20.29,15.09
DL020,57.77,199.71,5.71,26.21,18.49,13.15
DL020,30.44,83.15,4.04,24.71,16.43,12.91
DL020,52.25,124.4,3.61,26.44,16.95,13.03
DL020,51.81,127.85,3.16,24.24,15.45,16.11
DL020,45.54,124.96,4.68,23.7,16.11,14.05
DL020,40.08,93.85,3.65,30.64,19.29,11.22
DL020,44.29,101.0,4.21,23.63,16.01,13.8
DL020,70.52,182.35,5.48,28.39,19.56,18.22
DL020,61.25,129.31,14.62,31.4,28.58,12.68
DL020,60.92,118.58,9.25,35.04,26.2,15.97
DL020,117.17,192.88,10.2,52.01,36.0,28.86
DL020,127.23,244.54,37.3,70.44,67.91,35.67
DL020,134.46,272.56,47.93,68.87,75.75,31.64
DL020,173.94,332.75,44.12,85.57,81.5,41.26
DL020,94.94,251.02,19.23,63.64,49.52,25.69
DL020,66.02,262.83,22.96,68.64,55.3,23.82
DL020,114.12,301.12,53.13,101.99,97.68,39.85
DL020,75.41,272.81,27.15,88.4,69.17,18.24
DL020,57.78,237.79,15.96,58.15,43.94,21.85
DL020,82.6,249.79,25.66,70.02,58.17,32.17
DL020,69.68,282.08,40.51,80.81,75.94,20.31
DL020,40.52,208.18,10.57,68.73,45.18,8.87
DL020,31.5,248.27,7.91,48.07,32.02,11.87
DL020,19.85,71.31,6.89,42.9,28.4,3.85
DL020,21.92,63.15,6.54,44.99,29.27,5.79
DL020,17.79,38.21,6.61,39.62,26.42,10.44
DL020,38.19,84.75,9.18,48.4,33.24,5.75
DL020,41.44,110.58,15.75,51.04,40.0,5.8
DL020,55.62,140.12,8.71,53.42,35.49,15.88
DL020,104.67,203.5,14.27,70.37,49.01,20.54
DL020,41.19,110.48,16.38,63.71,47.23,7.64
DL020,34.67,96.04,11.15,52.49,37.0,5.5
DL020,37.88,85.12,15.74,50.42,39.64,7.76
DL020,45.33,122.56,21.5,62.32,50.62,9.81
DL020,63.94,199.23,33.99,68.79,64.28,9.82
DL020,49.96,182.38,34.88,63.35,62.07,4.85
DL020,43.15,154.69,15.51,51.86,40.23,9.24
DL020,64.19,233.96,17.23,50.83,41.06,9.84
DL020,49.83,161.65,7.21,28.56,21.07,8.92
DL020,75.38,171.67,9.91,29.19,23.61,12.25
DL020,47.38,164.85,7.35,28.05,20.93,9.61
DL020,39.25,137.12,6.82,29.29,21.14,11.38
DL020,29.42,104.71,5.97,22.75,16.97,10.26
DL020,31.15,125.1,6.83,19.51,15.94,9.89
DL020,55.12,291.78,5.93,18.24,14.54,11.61
DL020,31.32,139.04,6.11,20.54,15.91,8.04
DL020,35.45,102.65,7.08,25.59,19.37,7.41
DL020,36.21,89.46,6.89,24.93,18.89,9.63
DL020,27.88,80.7,10.11,21.63,19.75,10.13
DL020,26.08,68.88,7.28,20.48,16.83,11.42
DL020,38.67,92.47,8.1,20.17,17.33,7.74
DL020,56.01,157.55,8.84,22.06,18.94,9.37
DL020,42.35,234.64,11.65,18.93,19.57,6.34
DL020,53.32,416.9,17.0,17.38,23.1,7.45
DL020,38.0,251.86,10.6,16.47,17.41,11.31
DL020,40.01,104.82,5.73,17.49,13.99,13.73
DL020,47.0,137.25,5.8,22.05,16.45,17.27
DL022,214.0,340.03,16.11,29.55,28.89,11.16
DL022,221.94,384.34,28.63,33.38,41.1,11.1
DL022,229.45,387.52,21.73,39.56,38.76,12.01
DL022,118.39,186.32,5.91,29.55,20.54,6.96
DL022,99.92,153.52,8.72,22.8,19.24,10.29
DL022,153.1,203.94,5.53,8.96,9.28,8.48
DL022,119.02,181.58,5.52,8.3,8.92,7.86
DL022,142.04,250.29,13.93,17.31,20.56,11.25
DL022,145.58,274.58,5.49,13.54,11.68,10.51
DL022,231.42,343.52,10.5,17.13,17.68,12.44
DL022,170.71,247.25,6.28,9.59,10.23,9.25
DL022,112.98,184.18,12.97,11.67,16.77,10.77
DL022,144.9,215.65,10.96,8.63,13.53,6.85
DL022,100.77,176.96,5.21,4.76,6.78,7.86
DL022,101.46,189.33,11.28,7.99,13.44,9.11
DL022,145.26,230.65,10.99,8.14,13.29,10.48
DL022,153.15,268.53,15.62,12.18,19.22,10.66
DL022,149.25,270.74,16.25,11.47,19.35,9.92
DL022,156.23,225.22,10.77,7.72,12.73,8.42
DL022,161.39,239.65,9.99,31.8,25.07,9.11
DL022,120.77,196.71,20.31,52.72,44.62,6.06
DL022,109.31,188.12,25.31,53.14,48.91,11.88
DL022,133.88,218.56,31.76,42.75,48.66,8.63
DL022,143.64,219.98,24.29,53.49,48.26,9.1
DL022,141.18,239.6,33.48,89.8,75.02,9.68
DL022,156.94,243.03,25.2,60.94,52.94,11.21
DL022,170.83,251.36,21.75,44.35,41.33,10.88
DL022,164.19,244.41,27.02,60.92,54.42,8.86
DL022,182.66,284.77,37.88,53.88,59.54,12.62
DL022,242.6,379.52,62.68,54.65,80.15,12.77
DL022,247.65,369.77,48.58,51.0,66.71,8.7
DL022,199.14,279.32,39.71,41.36,54.38,8.83
DL022,96.08,130.35,12.72,31.74,27.25,9.6
DL022,96.92,123.44,14.09,27.59,26.16,7.71
DL022,106.27,140.52,11.54,25.87,23.17,6.67
DL022,115.89,157.71,11.4,26.37,23.32,24.59
DL022,151.04,193.47,14.28,28.41,26.73,9.22
DL022,171.3,218.33,14.72,28.86,27.33,14.75
DL022,149.12,226.84,11.98,42.74,32.45,9.17
DL022,163.85,245.29,19.02,57.77,46.09,6.45
DL022,177.27,248.54,20.16,58.77,47.51,4.28
DL022,184.35,239.06,18.95,64.52,49.47,6.84
DL022,279.83,385.27,48.2,83.53,83.64,6.56
DL022,289.75,362.34,47.85,65.07,73.38,8.97
DL022,208.88,275.24,9.36,53.31,35.82,6.26
DL022,142.54,188.26,8.64,54.04,35.06,6.1
DL022,215.25,310.24,57.61,63.48,80.48,8.8
DL022,207.17,285.44,2.91,49.74,28.56,8.49
DL022,150.75,222.71,9.18,53.58,35.8,11.09
DL022,163.89,241.46,21.37,58.26,48.39,9.48
DL022,200.99,299.81,26.98,52.29,49.81,12.27
DL022,195.15,276.44,29.57,67.25,59.85,8.91
DL022,260.53,381.4,40.34,79.17,74.98,9.61
DL022,235.98,325.81,15.0,47.28,37.38,7.19
DL022,156.83,247.49,7.53,45.07,30.12,6.99
DL022,261.04,384.06,75.03,80.44,103.83,7.83
DL022,141.9,182.93,2.68,45.64,26.45,8.0
DL022,123.49,168.43,7.55,40.22,27.55,8.42
DL022,155.47,197.25,6.52,36.52,24.71,6.98
DL022,155.26,218.22,2.84,42.27,24.77,8.39
DL022,107.08,158.66,6.05,43.66,28.14,6.68
DL022,204.53,286.9,38.9,76.72,72.54,6.97
DL022,235.35,335.75,30.33,71.85,62.95,9.72
DL022,279.65,356.35,21.73,67.11,53.39,8.86
DL022,102.92,148.42,3.11,34.1,20.67,9.35
DL022,128.02,173.71,3.54,40.66,24.48,13.51
DL022,175.35,245.71,22.19,68.65,54.6,10.4
DL022,360.15,457.46,78.48,76.28,104.83,15.9
DL022,151.35,215.85,7.67,51.7,33.77,9.16
DL022,156.96,209.21,30.09,60.97,56.96,8.87
DL022,211.33,318.69,68.54,88.68,103.2,13.03
DL022,119.44,206.85,15.98,67.63,49.03,9.19
DL022,53.55,65.82,2.38,33.6,19.81,7.44
DL022,88.12,116.36,13.63,38.52,31.59,7.53
DL022,136.62,181.64,16.54,42.01,35.83,8.96
DL022,84.59,121.5,2.4,27.64,16.67,9.86
DL022,95.6,141.69,2.94,28.05,17.27,8.23
DL022,129.05,162.5,4.0,44.55,26.88,14.23
DL022,146.92,195.18,2.83,32.58,19.64,17.53
DL022,141.74,185.57,3.01,39.26,23.32,18.52
DL022,142.23,188.35,9.75,50.48,34.87,14.4
DL022,194.93,310.88,67.33,64.3,89.08,8.7
DL022,185.33,225.94,2.88,38.32,22.71,13.64
DL022,173.15,246.08,2.21,26.08,15.67,10.28
DL022,110.31,173.38,4.65,26.47,17.88,9.22
DL022,78.04,92.56,5.71,34.19,22.83,6.09
DL022,185.12,280.73,79.1,73.87,103.78,8.35
DL022,142.5,205.9,6.06,51.85,32.52,7.33
DL022,57.9,94.33,1.82,22.23,13.31,5.18
DL022,63.04,129.9,7.11,27.22,20.26,9.02
DL022,105.23,150.81,2.42,28.61,17.19,13.03
DL022,98.69,149.5,10.7,38.18,29.04,9.45
DL022,121.1,161.92,21.14,37.58,37.22,10.11
DL022,169.04,222.94,12.22,46.19,34.51,17.64
DL022,181.06,274.29,19.19,62.34,48.83,12.11
DL022,154.64,204.95,4.16,56.79,33.44,9.3
DL022,116.28,137.45,6.88,29.46,21.27,10.79
DL022,122.17,164.49,1.96,23.74,14.22,14.99
DL022,83.12,133.78,3.64,30.09,18.97,17.73
DL022,98.1,154.96,8.89,42.04,29.62,12.05
DL022,101.92,162.42,8.44,42.58,29.45,12.43
DL022,115.79,193.15,35.56,70.31,66.41,11.88
DL022,50.19,126.69,13.82,48.15,36.88,12.77
DL022,60.44,92.75,2.54,23.05,14.33,9.07
DL022,84.69,119.12,2.11,28.54,16.86,18.35
DL022,154.08,188.38,6.22,40.82,26.9,26.69
DL022,48.23,98.95,1.78,41.67,23.46,12.47
DL022,66.79,113.02,9.68,59.42,39.4,13.99
DL022,72.0,105.56,3.62,41.02,24.78,18.3
DL022,75.56,124.96,14.97,38.97,32.94,15.25
DL022,89.79,146.02,10.19,43.04,31.2,13.14
DL022,141.95,176.55,11.98,63.31,42.92,17.64
DL022,57.77,86.15,4.02,43.28,26.29,8.08
DL022,81.83,121.58,28.32,37.97,43.31,12.59
DL022,57.73,99.6,4.88,29.92,19.79,11.88
DL022,69.79,116.71,8.96,32.49,24.57,12.23
DL022,77.15,132.43,11.92,39.69,30.84,14.18
DL022,104.05,189.39,13.01,46.18,35.02,20.78
DL022,75.04,125.31,3.4,29.54,18.48,20.47
DL022,79.74,137.58,6.41,36.57,24.62,20.22
DL022,67.95,186.93,18.16,50.27,41.53,16.85
DL022,82.36,142.08,4.91,30.68,20.26,22.92
DL022,105.76,230.02,7.17,49.81,32.33,37.28
DL022,123.04,214.14,16.36,43.35,36.34,23.94
DL022,66.6,114.89,8.53,26.06,20.81,15.56
DL022,89.64,131.82,2.74,29.23,17.76,20.59
DL022,95.76,143.96,4.45,33.74,21.58,24.39
DL022,96.27,155.46,5.68,35.8,23.63,26.12
DL022,76.1,146.28,12.3,45.48,34.23,19.48
DL022,77.21,189.27,2.42,38.95,22.68,22.86
DL022,108.07,162.44,2.11,20.87,12.83,28.51
DL022,48.6,98.17,1.9,16.33,10.2,16.45
DL022,84.51,143.81,1.89,23.62,14.1,30.99
DL022,54.32,101.83,1.88,18.98,11.6,20.55
DL022,80.16,125.61,1.94,23.1,13.87,31.78
DL022,98.44,150.21,4.1,28.17,18.3,30.79
